Transaction ID,Customer ID,Location,Payment Method,Category,Item,Quantity,Unit Price,Unit_Cost,Pre_Discount_Total,Discount_Rate,Total Spent,Date
TXN_332605,CUST_0019,In-store,Cash,Beverages,Bottled Water,19,1.05,0.7,19.95,0,19.95,2023-11-19
TXN_162939,CUST_0815,In-store,Credit Card,Beverages,Soft Drink,18,2.2,1.71,39.6,0,39.6,2024-10-11
TXN_744143,CUST_0392,Online,Digital Wallet,Beverages,Coffee Beans,11,2.65,2,29.15,0,29.15,2024-04-13
TXN_251970,CUST_0791,Online,Digital Wallet,Beverages,Bottled Water,18,1.05,0.69,18.9,0,18.9,2023-03-24
TXN_203533,CUST_0629,In-store,Credit Card,Beverages,Tea Pack,12,2.86,2.25,34.32,0,34.32,2024-06-01
TXN_524948,CUST_0618,Online,Credit Card,Beverages,Coffee Beans,87,2.65,1.95,230.55,0.038,221.79,2023-06-06
TXN_218288,CUST_0419,In-store,Cash,Beverages,Tea Pack,16,2.86,2.3,45.76,0,45.76,2024-07-22
TXN_319617,CUST_0991,Online,Credit Card,Beverages,Tea Pack,30,2.86,1.65,85.8,0,85.8,2025-03-25
TXN_406742,CUST_0309,In-store,Digital Wallet,Beverages,Tea Pack,6,2.86,1.84,17.16,0,17.16,2023-10-16
TXN_760556,CUST_0739,In-store,Cash,Beverages,Bottled Water,20,1.05,0.81,21,0,21,2023-08-02
TXN_217005,CUST_0864,Online,Credit Card,Beverages,Energy Drink,19,2.99,1.64,56.81,0,56.81,2023-09-14
TXN_920121,CUST_0186,Online,Credit Card,Beverages,Coffee Beans,15,2.65,2.14,39.75,0,39.75,2023-10-24
TXN_186707,CUST_0261,In-store,Credit Card,Beverages,Soft Drink,25,2.2,1.22,55,0,55,2025-02-23
TXN_424692,CUST_0528,In-store,Credit Card,Beverages,Energy Drink,18,2.99,1.88,53.82,0,53.82,2024-07-18
TXN_588235,CUST_0273,Online,Credit Card,Beverages,Bottled Water,15,1.05,0.62,15.75,0,15.75,2024-09-17
TXN_318762,CUST_0160,Online,Credit Card,Beverages,Tea Pack,24,2.86,1.5,68.64,0,68.64,2024-07-20
TXN_206153,CUST_0870,Online,Credit Card,Beverages,Soft Drink,36,2.2,1.34,79.2,0,79.2,2023-12-18
TXN_284561,CUST_0762,In-store,Cash,Beverages,Coffee Beans,49,2.65,2.29,129.85,0.041,124.53,2023-08-19
TXN_448093,CUST_0224,In-store,Cash,Beverages,Energy Drink,9,2.99,1.53,26.91,0,26.91,2024-02-15
TXN_463426,CUST_0256,In-store,Credit Card,Beverages,Energy Drink,14,2.99,1.52,41.86,0,41.86,2024-02-02
TXN_633567,CUST_0180,In-store,Credit Card,Beverages,Soft Drink,35,2.2,1.72,77,0,77,2025-10-25
TXN_752527,CUST_0020,In-store,Cash,Beverages,Bottled Water,18,1.05,0.68,18.9,0,18.9,2023-09-04
TXN_586494,CUST_0624,Online,Credit Card,Beverages,Coffee Beans,29,2.65,1.57,76.85,0,76.85,2025-06-01
TXN_122925,CUST_0632,In-store,Cash,Beverages,Soft Drink,17,2.2,1.55,37.4,0,37.4,2024-12-08
TXN_254487,CUST_0706,Online,Credit Card,Beverages,Tea Pack,22,2.86,1.74,62.92,0,62.92,2023-01-20
TXN_629860,CUST_0468,In-store,Cash,Beverages,Coffee Beans,9,2.65,1.74,23.85,0,23.85,2025-10-14
TXN_315184,CUST_0623,In-store,Credit Card,Beverages,Energy Drink,37,2.99,2.35,110.63,0.044,105.76,2025-04-26
TXN_870964,CUST_0210,In-store,Credit Card,Beverages,Soft Drink,59,2.2,1.2,129.8,0.047,123.7,2024-11-11
TXN_178221,CUST_0513,In-store,Credit Card,Beverages,Energy Drink,21,2.99,2.64,62.79,0,62.79,2025-01-27
TXN_784802,CUST_0058,Online,Credit Card,Beverages,Energy Drink,20,2.99,1.55,59.8,0,59.8,2024-04-24
TXN_448830,CUST_0093,In-store,Credit Card,Beverages,Energy Drink,5,2.99,2.46,14.95,0,14.95,2024-07-24
TXN_261496,CUST_0221,In-store,Cash,Beverages,Bottled Water,7,1.05,0.83,7.35,0,7.35,2023-09-25
TXN_203726,CUST_0723,In-store,Cash,Beverages,Energy Drink,12,2.99,1.83,35.88,0,35.88,2023-03-14
TXN_976971,CUST_0940,In-store,Credit Card,Beverages,Tea Pack,13,2.86,1.57,37.18,0,37.18,2025-06-28
TXN_362105,CUST_0232,Online,Credit Card,Beverages,Tea Pack,28,2.86,2.41,80.08,0,80.08,2025-08-16
TXN_562928,CUST_0774,In-store,Cash,Beverages,Coffee Beans,8,2.65,2.05,21.2,0,21.2,2023-07-10
TXN_831319,CUST_0364,Online,Credit Card,Beverages,Energy Drink,99,2.99,1.84,296.01,0.045,282.69,2024-08-07
TXN_925810,CUST_0615,Online,Credit Card,Beverages,Energy Drink,9,2.99,1.52,26.91,0,26.91,2025-07-16
TXN_622522,CUST_0562,In-store,Credit Card,Beverages,Soft Drink,11,2.2,1.93,24.2,0,24.2,2025-04-04
TXN_205542,CUST_0374,In-store,Credit Card,Beverages,Bottled Water,8,1.05,0.69,8.4,0,8.4,2023-07-12
TXN_122617,CUST_0622,Online,Digital Wallet,Beverages,Coffee Beans,46,2.65,1.51,121.9,0.03,118.24,2023-04-12
TXN_944484,CUST_0456,Online,Credit Card,Beverages,Energy Drink,16,2.99,2.59,47.84,0,47.84,2024-05-02
TXN_426273,CUST_0088,In-store,Credit Card,Beverages,Soft Drink,9,2.2,1.42,19.8,0,19.8,2024-05-06
TXN_216076,CUST_0020,In-store,Cash,Beverages,Bottled Water,15,1.05,0.72,15.75,0,15.75,2025-04-20
TXN_152454,CUST_0014,In-store,Cash,Beverages,Coffee Beans,22,2.65,2.07,58.3,0,58.3,2025-07-15
TXN_653558,CUST_0133,In-store,Credit Card,Beverages,Coffee Beans,10,2.65,2.19,26.5,0,26.5,2023-06-15
TXN_804226,CUST_0937,In-store,Credit Card,Beverages,Energy Drink,23,2.99,1.61,68.77,0,68.77,2024-11-22
TXN_546469,CUST_0808,In-store,Cash,Beverages,Coffee Beans,12,2.65,2.28,31.8,0,31.8,2024-08-16
TXN_536580,CUST_0034,In-store,Digital Wallet,Beverages,Soft Drink,19,2.2,1.92,41.8,0,41.8,2025-05-24
TXN_472160,CUST_0892,In-store,Cash,Beverages,Coffee Beans,21,2.65,1.6,55.65,0,55.65,2025-05-03
TXN_214400,CUST_0208,In-store,Credit Card,Beverages,Tea Pack,16,2.86,2,45.76,0,45.76,2023-07-01
TXN_627505,CUST_0813,Online,Digital Wallet,Beverages,Soft Drink,9,2.2,1.85,19.8,0,19.8,2024-06-21
TXN_499032,CUST_0199,In-store,Credit Card,Beverages,Bottled Water,25,1.05,0.73,26.25,0,26.25,2024-09-12
TXN_403250,CUST_0592,Online,Credit Card,Beverages,Bottled Water,19,1.05,0.73,19.95,0,19.95,2025-07-15
TXN_268521,CUST_0583,In-store,Cash,Beverages,Energy Drink,17,2.99,2.23,50.83,0,50.83,2023-11-19
TXN_748147,CUST_0155,Online,Credit Card,Beverages,Energy Drink,20,2.99,2.41,59.8,0,59.8,2024-05-06
TXN_427306,CUST_0590,In-store,Credit Card,Beverages,Tea Pack,63,2.86,2.19,180.18,0.041,172.79,2023-07-19
TXN_715135,CUST_0078,In-store,Credit Card,Beverages,Bottled Water,19,1.05,0.79,19.95,0,19.95,2025-07-17
TXN_328583,CUST_0172,In-store,Credit Card,Beverages,Bottled Water,7,1.05,0.68,7.35,0,7.35,2023-06-09
TXN_443507,CUST_0289,In-store,Digital Wallet,Beverages,Bottled Water,36,1.05,0.79,37.8,0,37.8,2025-06-21
TXN_670463,CUST_0545,Online,Credit Card,Beverages,Bottled Water,24,1.05,0.57,25.2,0,25.2,2023-11-13
TXN_238730,CUST_0812,In-store,Credit Card,Beverages,Coffee Beans,60,2.65,1.76,159,0.04,152.64,2023-12-15
TXN_695876,CUST_0788,Online,Credit Card,Beverages,Soft Drink,25,2.2,1.27,55,0,55,2024-09-16
TXN_952821,CUST_0879,In-store,Digital Wallet,Beverages,Soft Drink,11,2.2,1.57,24.2,0,24.2,2023-01-13
TXN_690071,CUST_0420,In-store,Digital Wallet,Beverages,Tea Pack,26,2.86,1.73,74.36,0,74.36,2023-09-02
TXN_487203,CUST_0007,In-store,Credit Card,Beverages,Coffee Beans,21,2.65,1.86,55.65,0,55.65,2023-06-02
TXN_670892,CUST_0160,Online,Credit Card,Beverages,Bottled Water,13,1.05,0.85,13.65,0,13.65,2023-06-11
TXN_836325,CUST_0240,In-store,Cash,Beverages,Bottled Water,11,1.05,0.71,11.55,0,11.55,2025-01-25
TXN_253948,CUST_0963,Online,Credit Card,Beverages,Energy Drink,15,2.99,1.76,44.85,0,44.85,2023-08-28
TXN_792665,CUST_0423,In-store,Credit Card,Beverages,Energy Drink,12,2.99,1.76,35.88,0,35.88,2025-07-16
TXN_962463,CUST_0989,Online,Credit Card,Beverages,Tea Pack,26,2.86,2.47,74.36,0,74.36,2024-06-17
TXN_535585,CUST_0536,In-store,Credit Card,Beverages,Bottled Water,18,1.05,0.85,18.9,0,18.9,2024-07-26
TXN_716952,CUST_0726,In-store,Credit Card,Beverages,Tea Pack,15,2.86,1.47,42.9,0,42.9,2024-06-03
TXN_570715,CUST_0070,In-store,Cash,Beverages,Coffee Beans,30,2.65,2.32,79.5,0,79.5,2024-12-28
TXN_752888,CUST_0880,In-store,Credit Card,Beverages,Soft Drink,29,2.2,1.2,63.8,0,63.8,2023-08-26
TXN_954431,CUST_0216,In-store,Cash,Beverages,Bottled Water,105,1.05,0.8,110.25,0.034,106.5,2025-08-27
TXN_770014,CUST_0104,In-store,Cash,Beverages,Coffee Beans,20,2.65,1.91,53,0,53,2024-06-23
TXN_480569,CUST_0727,In-store,Cash,Beverages,Bottled Water,13,1.05,0.54,13.65,0,13.65,2023-06-01
TXN_699001,CUST_0054,In-store,Credit Card,Beverages,Energy Drink,13,2.99,1.85,38.87,0,38.87,2025-06-18
TXN_555653,CUST_0806,In-store,Cash,Beverages,Tea Pack,24,2.86,2.32,68.64,0,68.64,2024-05-14
TXN_154933,CUST_0330,In-store,Credit Card,Beverages,Energy Drink,11,2.99,1.86,32.89,0,32.89,2023-05-22
TXN_489078,CUST_0848,In-store,Cash,Beverages,Soft Drink,22,2.2,1.52,48.4,0,48.4,2024-08-09
TXN_295715,CUST_0203,Online,Digital Wallet,Beverages,Energy Drink,30,2.99,2.33,89.7,0,89.7,2024-11-28
TXN_598831,CUST_0288,Online,Credit Card,Beverages,Bottled Water,16,1.05,0.56,16.8,0,16.8,2023-10-09
TXN_646038,CUST_0045,In-store,Credit Card,Beverages,Energy Drink,34,2.99,2.49,101.66,0.047,96.88,2023-02-12
TXN_955102,CUST_0829,Online,Credit Card,Beverages,Bottled Water,31,1.05,0.54,32.55,0,32.55,2025-05-24
TXN_552492,CUST_0198,Online,Digital Wallet,Beverages,Soft Drink,15,2.2,1.33,33,0,33,2024-11-03
TXN_763030,CUST_0216,In-store,Credit Card,Beverages,Energy Drink,60,2.99,2.41,179.4,0.054,169.71,2023-05-02
TXN_877451,CUST_0481,In-store,Cash,Beverages,Tea Pack,14,2.86,2.47,40.04,0,40.04,2024-11-01
TXN_699436,CUST_0309,Online,Credit Card,Beverages,Tea Pack,15,2.86,2.3,42.9,0,42.9,2024-05-27
TXN_675757,CUST_0896,In-store,Cash,Beverages,Tea Pack,8,2.86,1.69,22.88,0,22.88,2025-10-27
TXN_123257,CUST_0435,Online,Credit Card,Beverages,Energy Drink,14,2.99,2.67,41.86,0,41.86,2023-11-09
TXN_352245,CUST_0332,Online,Credit Card,Beverages,Energy Drink,10,2.99,1.99,29.9,0,29.9,2024-08-13
TXN_534861,CUST_0696,In-store,Credit Card,Beverages,Energy Drink,20,2.99,1.95,59.8,0,59.8,2023-11-21
TXN_167197,CUST_0027,In-store,Credit Card,Beverages,Bottled Water,10,1.05,0.89,10.5,0,10.5,2025-03-28
TXN_762842,CUST_0166,In-store,Cash,Beverages,Soft Drink,12,2.2,1.16,26.4,0,26.4,2023-04-16
TXN_512475,CUST_0318,In-store,Credit Card,Beverages,Tea Pack,33,2.86,2.07,94.38,0,94.38,2023-04-19
TXN_292048,CUST_0274,In-store,Credit Card,Beverages,Bottled Water,12,1.05,0.93,12.6,0,12.6,2025-06-10
TXN_194543,CUST_0383,In-store,Credit Card,Beverages,Tea Pack,25,2.86,1.54,71.5,0,71.5,2023-07-26
TXN_975243,CUST_0365,In-store,Cash,Beverages,Bottled Water,14,1.05,0.75,14.7,0,14.7,2024-05-27
TXN_719356,CUST_0103,In-store,Cash,Beverages,Energy Drink,28,2.99,1.65,83.72,0,83.72,2024-01-05
TXN_832988,CUST_0960,In-store,Credit Card,Beverages,Tea Pack,18,2.86,2.45,51.48,0,51.48,2024-08-14
TXN_950175,CUST_0503,In-store,Cash,Beverages,Energy Drink,18,2.99,2.2,53.82,0,53.82,2024-10-27
TXN_512438,CUST_0845,In-store,Cash,Beverages,Tea Pack,61,2.86,1.7,174.46,0.048,166.09,2024-12-15
TXN_316452,CUST_0373,In-store,Credit Card,Beverages,Coffee Beans,21,2.65,1.65,55.65,0,55.65,2023-08-28
TXN_664308,CUST_0616,In-store,Cash,Beverages,Bottled Water,26,1.05,0.74,27.3,0,27.3,2023-07-03
TXN_730391,CUST_0926,Online,Credit Card,Beverages,Coffee Beans,16,2.65,2.09,42.4,0,42.4,2025-09-09
TXN_814623,CUST_0245,In-store,Cash,Beverages,Bottled Water,134,1.05,0.73,140.7,0.06,132.26,2024-11-01
TXN_880337,CUST_0817,In-store,Credit Card,Beverages,Soft Drink,46,2.2,1.27,101.2,0.042,96.95,2024-05-01
TXN_572227,CUST_0169,Online,Credit Card,Beverages,Tea Pack,61,2.86,2.24,174.46,0.033,168.7,2023-10-19
TXN_486195,CUST_0628,In-store,Credit Card,Beverages,Soft Drink,26,2.2,1.2,57.2,0,57.2,2024-09-06
TXN_461002,CUST_0653,Online,Credit Card,Beverages,Soft Drink,78,2.2,1.81,171.6,0.05,163.02,2025-06-11
TXN_897831,CUST_0418,In-store,Credit Card,Beverages,Bottled Water,12,1.05,0.69,12.6,0,12.6,2024-04-18
TXN_271765,CUST_0356,Online,Credit Card,Beverages,Coffee Beans,82,2.65,2.02,217.3,0.04,208.61,2023-05-14
TXN_455545,CUST_0478,Online,Credit Card,Beverages,Energy Drink,18,2.99,1.91,53.82,0,53.82,2025-06-16
TXN_940185,CUST_0125,In-store,Credit Card,Beverages,Bottled Water,22,1.05,0.81,23.1,0,23.1,2024-08-01
TXN_173075,CUST_0537,In-store,Cash,Beverages,Energy Drink,8,2.99,2.56,23.92,0,23.92,2023-09-24
TXN_802697,CUST_0706,Online,Credit Card,Beverages,Soft Drink,25,2.2,1.72,55,0,55,2023-08-27
TXN_557478,CUST_0896,Online,Credit Card,Beverages,Energy Drink,15,2.99,2.3,44.85,0,44.85,2024-05-10
TXN_443154,CUST_0612,Online,Credit Card,Beverages,Coffee Beans,27,2.65,2.13,71.55,0,71.55,2025-07-25
TXN_355829,CUST_0402,In-store,Cash,Beverages,Bottled Water,26,1.05,0.74,27.3,0,27.3,2023-04-10
TXN_935772,CUST_0517,Online,Credit Card,Beverages,Coffee Beans,37,2.65,1.56,98.05,0,98.05,2023-07-13
TXN_412736,CUST_0531,In-store,Cash,Beverages,Coffee Beans,23,2.65,2.19,60.95,0,60.95,2025-08-28
TXN_396132,CUST_0682,In-store,Cash,Beverages,Bottled Water,18,1.05,0.8,18.9,0,18.9,2023-08-01
TXN_217285,CUST_0786,In-store,Credit Card,Beverages,Coffee Beans,33,2.65,1.66,87.45,0,87.45,2024-11-03
TXN_581803,CUST_0254,In-store,Credit Card,Beverages,Tea Pack,23,2.86,1.75,65.78,0,65.78,2023-08-14
TXN_507163,CUST_0121,Online,Credit Card,Beverages,Tea Pack,75,2.86,2,214.5,0.053,203.13,2023-09-21
TXN_733652,CUST_0032,In-store,Credit Card,Beverages,Tea Pack,32,2.86,1.67,91.52,0,91.52,2024-08-16
TXN_896685,CUST_0661,In-store,Credit Card,Beverages,Energy Drink,75,2.99,2.55,224.25,0.034,216.63,2023-04-23
TXN_522854,CUST_0778,Online,Credit Card,Beverages,Coffee Beans,18,2.65,2.16,47.7,0,47.7,2024-05-26
TXN_463355,CUST_0037,Online,Credit Card,Beverages,Bottled Water,9,1.05,0.65,9.45,0,9.45,2023-07-20
TXN_377748,CUST_0689,In-store,Credit Card,Beverages,Bottled Water,15,1.05,0.55,15.75,0,15.75,2024-08-06
TXN_396627,CUST_0342,In-store,Cash,Beverages,Energy Drink,13,2.99,1.56,38.87,0,38.87,2024-12-01
TXN_574413,CUST_0013,In-store,Credit Card,Beverages,Bottled Water,16,1.05,0.65,16.8,0,16.8,2024-12-20
TXN_472175,CUST_0183,In-store,Cash,Beverages,Tea Pack,21,2.86,1.6,60.06,0,60.06,2024-09-24
TXN_245320,CUST_0657,In-store,Cash,Beverages,Coffee Beans,55,2.65,2.25,145.75,0.033,140.94,2023-02-05
TXN_927009,CUST_0265,In-store,Cash,Beverages,Bottled Water,9,1.05,0.7,9.45,0,9.45,2024-08-08
TXN_589904,CUST_0088,In-store,Credit Card,Beverages,Bottled Water,35,1.05,0.67,36.75,0,36.75,2024-07-12
TXN_837891,CUST_0940,Online,Credit Card,Beverages,Soft Drink,23,2.2,1.29,50.6,0,50.6,2024-11-01
TXN_569453,CUST_0462,In-store,Cash,Beverages,Soft Drink,21,2.2,1.84,46.2,0,46.2,2024-12-13
TXN_127501,CUST_0046,In-store,Cash,Beverages,Soft Drink,16,2.2,1.8,35.2,0,35.2,2024-10-26
TXN_364814,CUST_0392,In-store,Digital Wallet,Beverages,Coffee Beans,10,2.65,1.73,26.5,0,26.5,2024-08-09
TXN_816798,CUST_0119,In-store,Cash,Beverages,Tea Pack,26,2.86,1.62,74.36,0,74.36,2023-08-20
TXN_377279,CUST_0933,In-store,Credit Card,Beverages,Tea Pack,35,2.86,2.52,100.1,0.038,96.3,2023-08-25
TXN_453883,CUST_0531,In-store,Credit Card,Beverages,Tea Pack,35,2.86,1.79,100.1,0.031,97,2023-09-24
TXN_675051,CUST_0447,In-store,Digital Wallet,Beverages,Coffee Beans,18,2.65,2.14,47.7,0,47.7,2025-08-08
TXN_944492,CUST_0732,In-store,Credit Card,Beverages,Coffee Beans,14,2.65,1.82,37.1,0,37.1,2025-04-13
TXN_276661,CUST_0942,In-store,Cash,Beverages,Soft Drink,53,2.2,1.79,116.6,0.036,112.4,2024-01-28
TXN_534857,CUST_0745,In-store,Digital Wallet,Beverages,Bottled Water,13,1.05,0.73,13.65,0,13.65,2024-08-02
TXN_308239,CUST_0606,Online,Credit Card,Beverages,Energy Drink,7,2.99,2.6,20.93,0,20.93,2023-10-15
TXN_664220,CUST_0967,In-store,Credit Card,Beverages,Energy Drink,7,2.99,2.45,20.93,0,20.93,2023-05-14
TXN_443196,CUST_0763,In-store,Cash,Beverages,Bottled Water,8,1.05,0.63,8.4,0,8.4,2025-08-19
TXN_786813,CUST_0762,In-store,Digital Wallet,Beverages,Soft Drink,33,2.2,1.48,72.6,0,72.6,2023-08-26
TXN_337006,CUST_0794,Online,Credit Card,Beverages,Bottled Water,12,1.05,0.57,12.6,0,12.6,2025-09-09
TXN_884231,CUST_0744,Online,Credit Card,Beverages,Bottled Water,10,1.05,0.9,10.5,0,10.5,2023-06-19
TXN_539875,CUST_0046,In-store,Cash,Beverages,Energy Drink,19,2.99,1.58,56.81,0,56.81,2025-06-14
TXN_137024,CUST_0886,Online,Credit Card,Beverages,Soft Drink,22,2.2,1.12,48.4,0,48.4,2024-06-08
TXN_972621,CUST_0508,In-store,Digital Wallet,Beverages,Coffee Beans,37,2.65,1.85,98.05,0,98.05,2023-12-05
TXN_606760,CUST_0558,Online,Credit Card,Beverages,Energy Drink,16,2.99,2.22,47.84,0,47.84,2025-03-07
TXN_478354,CUST_0971,In-store,Cash,Beverages,Coffee Beans,10,2.65,1.56,26.5,0,26.5,2024-08-04
TXN_574661,CUST_0526,In-store,Credit Card,Beverages,Soft Drink,13,2.2,1.6,28.6,0,28.6,2025-06-08
TXN_822969,CUST_0597,In-store,Cash,Beverages,Bottled Water,27,1.05,0.9,28.35,0,28.35,2023-05-04
TXN_347549,CUST_0831,In-store,Cash,Beverages,Tea Pack,26,2.86,2.15,74.36,0,74.36,2023-11-21
TXN_259223,CUST_0840,In-store,Cash,Beverages,Tea Pack,13,2.86,1.95,37.18,0,37.18,2023-12-01
TXN_922570,CUST_0003,In-store,Cash,Beverages,Soft Drink,11,2.2,1.23,24.2,0,24.2,2023-11-26
TXN_299092,CUST_0028,In-store,Cash,Beverages,Tea Pack,33,2.86,1.62,94.38,0,94.38,2024-07-08
TXN_601530,CUST_0381,In-store,Cash,Beverages,Coffee Beans,11,2.65,1.84,29.15,0,29.15,2023-11-07
TXN_926102,CUST_0157,In-store,Cash,Beverages,Tea Pack,10,2.86,1.96,28.6,0,28.6,2024-07-11
TXN_609962,CUST_0855,Online,Credit Card,Beverages,Soft Drink,21,2.2,1.56,46.2,0,46.2,2024-02-21
TXN_795533,CUST_0914,Online,Credit Card,Beverages,Soft Drink,26,2.2,1.55,57.2,0,57.2,2025-03-16
TXN_332042,CUST_0931,Online,Credit Card,Beverages,Coffee Beans,42,2.65,1.69,111.3,0.045,106.29,2024-09-22
TXN_609337,CUST_0511,Online,Credit Card,Beverages,Tea Pack,23,2.86,2.23,65.78,0,65.78,2024-12-17
TXN_127981,CUST_0333,Online,Credit Card,Beverages,Tea Pack,22,2.86,1.67,62.92,0,62.92,2023-10-24
TXN_365528,CUST_0844,In-store,Credit Card,Beverages,Bottled Water,20,1.05,0.88,21,0,21,2023-08-25
TXN_422560,CUST_0687,In-store,Digital Wallet,Beverages,Energy Drink,21,2.99,1.73,62.79,0,62.79,2023-11-27
TXN_956151,CUST_0114,In-store,Cash,Beverages,Soft Drink,23,2.2,1.47,50.6,0,50.6,2023-03-05
TXN_454545,CUST_0389,In-store,Cash,Beverages,Bottled Water,30,1.05,0.61,31.5,0,31.5,2023-06-26
TXN_486179,CUST_0487,Online,Credit Card,Beverages,Soft Drink,36,2.2,1.64,79.2,0,79.2,2025-06-07
TXN_461045,CUST_0843,In-store,Credit Card,Beverages,Bottled Water,16,1.05,0.73,16.8,0,16.8,2023-10-10
TXN_982686,CUST_0250,Online,Credit Card,Beverages,Energy Drink,15,2.99,1.94,44.85,0,44.85,2023-06-13
TXN_863501,CUST_0571,In-store,Credit Card,Beverages,Bottled Water,62,1.05,0.72,65.1,0,65.1,2023-07-20
TXN_893927,CUST_0715,Online,Credit Card,Beverages,Soft Drink,50,2.2,1.47,110,0.038,105.82,2025-05-15
TXN_192270,CUST_0315,In-store,Digital Wallet,Beverages,Tea Pack,76,2.86,2.41,217.36,0.043,208.01,2024-12-06
TXN_689519,CUST_0239,In-store,Cash,Beverages,Soft Drink,12,2.2,1.21,26.4,0,26.4,2024-08-02
TXN_315328,CUST_0234,Online,Digital Wallet,Beverages,Coffee Beans,5,2.65,2.17,13.25,0,13.25,2025-10-04
TXN_361536,CUST_0303,In-store,Cash,Beverages,Coffee Beans,15,2.65,2.02,39.75,0,39.75,2023-07-21
TXN_155369,CUST_0607,In-store,Credit Card,Beverages,Coffee Beans,18,2.65,1.69,47.7,0,47.7,2025-05-14
TXN_355809,CUST_0991,In-store,Credit Card,Beverages,Coffee Beans,36,2.65,2.3,95.4,0,95.4,2023-08-25
TXN_820632,CUST_0653,In-store,Credit Card,Beverages,Energy Drink,106,2.99,1.71,316.94,0.036,305.53,2023-12-25
TXN_261899,CUST_0334,In-store,Credit Card,Beverages,Tea Pack,28,2.86,1.78,80.08,0,80.08,2024-11-24
TXN_386211,CUST_0113,In-store,Cash,Beverages,Tea Pack,25,2.86,1.86,71.5,0,71.5,2024-10-15
TXN_838994,CUST_0621,In-store,Cash,Beverages,Soft Drink,10,2.2,1.67,22,0,22,2025-08-28
TXN_193850,CUST_0362,In-store,Credit Card,Beverages,Bottled Water,27,1.05,0.92,28.35,0,28.35,2024-09-14
TXN_506304,CUST_0857,In-store,Credit Card,Beverages,Soft Drink,29,2.2,1.62,63.8,0,63.8,2023-06-04
TXN_373120,CUST_0801,Online,Credit Card,Beverages,Soft Drink,62,2.2,1.85,136.4,0.042,130.67,2024-06-06
TXN_430856,CUST_0097,Online,Digital Wallet,Beverages,Soft Drink,21,2.2,1.9,46.2,0,46.2,2023-06-07
TXN_525341,CUST_0958,In-store,Cash,Beverages,Soft Drink,8,2.2,1.51,17.6,0,17.6,2023-11-13
TXN_457971,CUST_0847,In-store,Cash,Beverages,Tea Pack,31,2.86,1.97,88.66,0,88.66,2023-06-17
TXN_737004,CUST_0016,In-store,Cash,Beverages,Bottled Water,26,1.05,0.63,27.3,0,27.3,2024-04-17
TXN_583530,CUST_0556,Online,Credit Card,Beverages,Soft Drink,8,2.2,1.63,17.6,0,17.6,2025-09-04
TXN_922098,CUST_0954,Online,Credit Card,Beverages,Tea Pack,8,2.86,1.57,22.88,0,22.88,2025-05-19
TXN_390292,CUST_0376,Online,Credit Card,Beverages,Soft Drink,13,2.2,1.66,28.6,0,28.6,2025-02-26
TXN_969616,CUST_0742,In-store,Cash,Beverages,Coffee Beans,41,2.65,2.27,108.65,0.034,104.96,2025-07-20
TXN_827839,CUST_0390,In-store,Cash,Beverages,Soft Drink,23,2.2,1.77,50.6,0,50.6,2024-09-13
TXN_500066,CUST_0620,In-store,Credit Card,Beverages,Soft Drink,18,2.2,1.67,39.6,0,39.6,2025-07-09
TXN_738323,CUST_0217,In-store,Credit Card,Beverages,Energy Drink,14,2.99,2.5,41.86,0,41.86,2024-06-02
TXN_148332,CUST_0399,In-store,Cash,Beverages,Coffee Beans,34,2.65,2.1,90.1,0,90.1,2023-07-20
TXN_208955,CUST_0260,In-store,Cash,Beverages,Bottled Water,73,1.05,0.75,76.65,0,76.65,2024-08-23
TXN_846709,CUST_0824,Online,Credit Card,Beverages,Soft Drink,17,2.2,1.56,37.4,0,37.4,2025-07-18
TXN_262232,CUST_0320,In-store,Cash,Beverages,Bottled Water,41,1.05,0.57,43.05,0,43.05,2025-06-24
TXN_756914,CUST_0196,Online,Digital Wallet,Beverages,Coffee Beans,15,2.65,1.79,39.75,0,39.75,2025-06-26
TXN_996670,CUST_0478,In-store,Cash,Beverages,Soft Drink,10,2.2,1.56,22,0,22,2023-10-20
TXN_418675,CUST_0418,Online,Credit Card,Beverages,Energy Drink,29,2.99,2.06,86.71,0,86.71,2023-04-25
TXN_812756,CUST_0475,Online,Credit Card,Beverages,Tea Pack,8,2.86,2.32,22.88,0,22.88,2023-07-17
TXN_423070,CUST_0607,Online,Credit Card,Beverages,Energy Drink,24,2.99,1.69,71.76,0,71.76,2024-08-07
TXN_428351,CUST_0568,Online,Credit Card,Beverages,Energy Drink,14,2.99,2.45,41.86,0,41.86,2024-09-17
TXN_878930,CUST_0544,Online,Credit Card,Beverages,Tea Pack,29,2.86,2.28,82.94,0,82.94,2023-06-27
TXN_337650,CUST_0231,In-store,Cash,Beverages,Tea Pack,29,2.86,2.46,82.94,0,82.94,2023-08-10
TXN_195256,CUST_0884,In-store,Credit Card,Beverages,Tea Pack,77,2.86,1.86,220.22,0.032,213.17,2023-08-27
TXN_833408,CUST_0521,Online,Credit Card,Beverages,Soft Drink,9,2.2,1.26,19.8,0,19.8,2025-03-25
TXN_143437,CUST_0703,Online,Credit Card,Beverages,Bottled Water,7,1.05,0.84,7.35,0,7.35,2025-04-14
TXN_789579,CUST_0873,Online,Credit Card,Beverages,Bottled Water,17,1.05,0.77,17.85,0,17.85,2025-08-28
TXN_187233,CUST_0200,In-store,Cash,Beverages,Tea Pack,34,2.86,2.25,97.24,0,97.24,2023-08-26
